,antecedent,consequent,confidence,lift,support,candidate
228,"['jinx', 'fyp']",['arcane'],0.8929539295392954,318.6856357389852,0.0005075622148813545,kamalahq
229,"['trending', 'funny', 'foryou']",['fyp'],0.8926961226330027,2.0464822062863894,0.0007624986232663746,kamalahq
230,"['blowthisup', 'foryou', 'viral']",['fyp'],0.8914728682170543,2.043677927951881,0.001860034520392217,kamalahq
231,"['fypviral', 'foryou', 'viral']",['fyp'],0.8914209115281502,2.0435588186193274,0.0015365502559761793,kamalahq
232,"['blowthisup', 'relatable', 'foryou']",['fyp'],0.8913894324853229,2.043486653747784,0.0007016527735309771,kamalahq
233,"['viralvideo', 'xyzbca', 'viral']",['fyp'],0.8912442396313364,2.0431538029773706,0.0007447840087864487,kamalahq
234,"['viralvideo', 'blowthisup', 'viral']",['fyp'],0.8912213740458015,2.043101384228429,0.000719367388010903,kamalahq
235,"['trend', 'foryou', 'viral']",['fyp'],0.8910463861920173,2.0427002292104937,0.0019085571600546227,kamalahq
236,"['xyzcba', 'foryou']",['fyp'],0.8909313725490197,2.0424365634815773,0.0005599358576915701,kamalahq
237,"['trending', 'funny', 'foryoupage']",['fyp'],0.8906644238856182,2.0418245907443913,0.0008156424667061522,kamalahq
238,"['viralvideo', 'foryou', 'foryoupage']",['fyp'],0.890524379024839,2.0415035416119935,0.0014911084188320215,kamalahq
239,"['real', 'relatable', 'viral']",['fyp'],0.8904155495978552,2.041254053034418,0.0020464230727462195,kamalahq
240,"['blowthisup', 'real', 'viral']",['fyp'],0.8902275769745649,2.040823130776463,0.0005121834186587264,kamalahq
241,"['trending', 'foryou', 'viral']",['fyp'],0.8896894836164008,2.039589566011383,0.003994260464908504,kamalahq
242,"['funny', 'foryoupage', 'viral']",['fyp'],0.8894783377541998,2.0391055197172747,0.0023244655000181,kamalahq
243,"['blowthisup', 'foryou', 'foryoupage']",['fyp'],0.8888339920948617,2.037628374367249,0.0013855909325820282,kamalahq
244,"['real', 'foryou', 'viral']",['fyp'],0.8888265019651881,2.0376112034434475,0.0012192275965966374,kamalahq
245,"['capcut', 'foryou', 'foryoupage']",['fyp'],0.8886679920477137,2.0372478236578666,0.0006885593628284232,kamalahq
246,"['sundaykalogeras', 'demitrakalogeras', 'fyp']",['elianakalogeras'],0.8886618998978549,683.1295028638713,0.0006700745477189353,kamalahq
247,"['blowthisup', 'xyzbca', 'relatable']",['fyp'],0.887940234791889,2.0355794594331535,0.0006408069237955795,kamalahq
248,['alexanderhamilton'],['hamilton'],0.8876889848812095,192.79734584766172,0.0006331049174999596,kamalahq
249,"['blowthisup', 'trend', 'viral']",['fyp'],0.8876811594202898,2.034985536008796,0.000566097462728066,kamalahq
250,"['fypage', 'foryou', 'viral']",['fyp'],0.887598699489085,2.0347964988015494,0.0014718534030929717,kamalahq
251,"['foryourpage', 'fypviral']",['fyp'],0.8873873873873874,2.0343120714078005,0.0006069180960948517,kamalahq
252,"['videostar', 'vsp', 'edit']",['fyp'],0.8870967741935484,2.033645848361654,0.0005930544847627359,kamalahq
253,"['fypage', 'fypviral', 'foryou']",['fyp'],0.8868745467730239,2.0331363978887307,0.0009419553699543194,kamalahq
254,"['goviral', 'foryou', 'foryoupage']",['fyp'],0.8865179437439379,2.032318894893893,0.0007039633754196631,kamalahq
255,"['fypviral', 'foryou', 'foryoupage']",['fyp'],0.8864805290227774,2.032233122637056,0.001858494119133093,kamalahq
256,"['viraltiktok', 'foryou', 'viral']",['fyp'],0.8864097363083164,2.0320708322150343,0.0006731553502371833,kamalahq
257,"['kalogerassisters', 'viral']",['fyp'],0.8863636363636364,2.031965149313421,0.0006608321401641913,kamalahq
258,['katseyedaniela'],['katseye'],0.8861480075901328,92.91300860686002,0.000719367388010903,kamalahq
259,"['xyzcba', 'viral']",['fyp'],0.886,2.031131522585498,0.0010235966366878909,kamalahq
260,"['fypage', 'trending', 'foryoupage']",['fyp'],0.8858921161825726,2.0308842017927735,0.0006577513376459434,kamalahq
261,"['sundaykalogeras', 'demitrakalogeras']",['elianakalogeras'],0.8856259659969088,680.7957288867049,0.0008826499214780458,kamalahq
262,"['tiktok', 'fy']",['fyp'],0.8855218855218855,2.0300354578135984,0.0006076882967244137,kamalahq
263,"['trend', 'edit', 'viral']",['fyp'],0.8854625550660793,2.0298994443158134,0.0009288619592517655,kamalahq
264,"['capcut', 'edit', 'viral']",['fyp'],0.8850118953211736,2.028866318792294,0.000859543902591186,kamalahq
265,"['meme', 'foryoupage', 'viral']",['fyp'],0.8847139197267293,2.0281832176378507,0.0007979278522262264,kamalahq
266,"['fy', 'fypviral', 'viral']",['fyp'],0.8847117794486216,2.028178311107002,0.0005437616444707682,kamalahq
267,"['edits', 'foryou', 'foryoupage']",['fyp'],0.8846584546472565,2.0280560654128843,0.0006084584973539757,kamalahq
268,"['foru', 'foryou', 'foryoupage']",['fyp'],0.8846153846153846,2.027957328506097,0.0005491530488777022,kamalahq
269,"['fyppppppppppppppppppppppp', 'foryou', 'foryoupage']",['fyp'],0.8843501326259947,2.0273492453491238,0.001283924449479845,kamalahq
270,"['demitrakalogeras', 'viral']",['fyp'],0.8841657810839533,2.0269266243239796,0.0006408069237955795,kamalahq
271,"['cute', 'foryoupage']",['fyp'],0.8840749414519906,2.026718376874793,0.0005815014753193059,kamalahq
272,"['blowthisup', 'edit', 'viral']",['fyp'],0.8840579710144928,2.0266794725965154,0.0008926625296623518,kamalahq
273,"['funny', 'relatable', 'foryoupage', 'viral']",['fyp'],0.8840579710144928,2.0266794725965154,0.0006107690992426618,kamalahq
274,"['foryou', 'foryoupage', 'viral']",['fyp'],0.8839417598649504,2.026413061615577,0.009679111311705586,kamalahq
275,['changbin'],['straykids'],0.8834827144686299,181.29939427937944,0.0005314384343977763,kamalahq
276,"['trend', 'xyzbca']",['fyp'],0.8822850548182343,2.022615109195699,0.0011776367626002897,kamalahq
277,"['blowup', 'blowthisup']",['fyp'],0.882091212458287,2.022170730721996,0.0006107690992426618,kamalahq
278,"['goviral', 'foryou', 'viral']",['fyp'],0.8819982773471146,2.021957679442247,0.0007886854446714825,kamalahq
279,"['fypviral', 'foryoupage', 'viral']",['fyp'],0.8814733770970095,2.0207543595277984,0.001861574921651341,kamalahq
280,"['viraltiktok', 'foryoupage', 'viral']",['fyp'],0.8814192343604108,2.0206302387388315,0.0007270693943065229,kamalahq
281,"['fypage', 'trending', 'foryou']",['fyp'],0.8813131313131313,2.0203870003144844,0.0005376000394342722,kamalahq
282,"['trending', 'foryoupage', 'viral']",['fyp'],0.881298820646347,2.0203541934900886,0.004431734422499717,kamalahq
283,"['blowthisup', 'xyzbca', 'foryoupage']",['fyp'],0.8809766022380467,2.019615516327271,0.0006669937452006873,kamalahq
284,"['vsp', 'edit', 'foryoupage']",['fyp'],0.8806970509383378,2.018974652380298,0.0005060218136222304,kamalahq
285,"['videostar', 'edit', 'viral']",['fyp'],0.8806682577565632,2.018908644774047,0.000568408064616752,kamalahq
286,"['meme', 'funny', 'foryoupage']",['fyp'],0.8806509945750453,2.018869069387861,0.0007501754131933828,kamalahq
287,"['dontflop', 'foryou']",['fyp'],0.8803526448362721,2.0181851105174573,0.0005383702400638342,kamalahq
288,"['tiktok', 'xyzbca']",['fyp'],0.880184331797235,2.0177992573354593,0.0008826499214780458,kamalahq
289,"['blowup', 'trending', 'viral']",['fyp'],0.8797619047619047,2.016830854550525,0.000569178265246314,kamalahq
290,['arcaneedit'],['arcane'],0.8795620437956204,313.9062160166611,0.0009280917586222035,kamalahq
291,"['xybca', 'foryou', 'viral']",['fyp'],0.8792184724689165,2.015585050418833,0.0007624986232663746,kamalahq
292,"['xyzcba', 'foryoupage']",['fyp'],0.8791092258748674,2.0153346054968146,0.0006384963219068935,kamalahq
293,"['real', 'foryoupage', 'viral']",['fyp'],0.8790544255085212,2.0152089771090775,0.0012315508066696294,kamalahq
294,"['blowthisup', 'relatable', 'foryoupage', 'viral']",['fyp'],0.8789808917197452,2.0150404028468225,0.0005314384343977763,kamalahq
295,"['fypage', 'fy', 'viral']",['fyp'],0.8789101917255298,2.0148783249835067,0.0006708447483484973,kamalahq
296,"['fy', 'foryou', 'viral']",['fyp'],0.878806907378336,2.0146415483544153,0.002155791562144023,kamalahq
297,"['viralvideo', 'trending', 'foryoupage']",['fyp'],0.8784665579119086,2.0138613062212825,0.0008295060780382682,kamalahq
298,"['blowthisup', 'trending', 'foryoupage']",['fyp'],0.8783557046979866,2.013607178165778,0.0008064000591514084,kamalahq
299,"['fy', 'fypviral', 'foryoupage']",['fyp'],0.8780177890724269,2.0128325155483417,0.0005322086350273383,kamalahq
300,['dbdtiktok'],['dbd'],0.877948717948718,574.2549779758446,0.0006592917389050673,kamalahq
301,"['meme', 'foryou', 'foryoupage']",['fyp'],0.8778558875219684,2.012461360534017,0.0007694304289324326,kamalahq
302,"['foryourpage', 'foryou']",['fyp'],0.8777994157740994,2.0123319005484275,0.0013886717351002762,kamalahq
303,"['viralvideo', 'edit']",['fyp'],0.8777901785714286,2.012310724506074,0.0012115255903010175,kamalahq
304,"['fy', 'trending', 'viral']",['fyp'],0.877511961722488,2.0116729197521264,0.000706273977308349,kamalahq
305,"['meme', 'relatable', 'viral']",['fyp'],0.8770949720670391,2.01071698201649,0.0006046074942061657,kamalahq
306,"['blowup', 'trend']",['fyp'],0.8769063180827886,2.0102844977565884,0.0006200115067974056,kamalahq
307,"['trend', 'trending']",['fyp'],0.8767879548306148,2.010013153137394,0.002691080999689609,kamalahq
308,"['real', 'relatable', 'foryou']",['fyp'],0.8763326226012793,2.008969316067132,0.0012662098349999192,kamalahq
309,"['real', 'xyzbca', 'relatable']",['fyp'],0.8760964912280702,2.008427991151109,0.0006153903030200337,kamalahq
310,"['capcut', 'xyzbca']",['fyp'],0.8756585879873551,2.0074241095754215,0.0006400367231660175,kamalahq
311,"['funny', 'foryou', 'viral']",['fyp'],0.8754219085609083,2.0068815282618737,0.0021973823961403704,kamalahq
312,"['makemefamous', 'foryoupage', 'viral']",['fyp'],0.875,2.005914314065813,0.0005822716759488679,kamalahq
313,['stay'],['straykids'],0.875,179.55865734155208,0.0006739255508667453,kamalahq
314,"['art', 'foryou']",['fyp'],0.8748419721871049,2.0055520394922057,0.0005329788356569003,kamalahq
315,"['fypage', 'edit']",['fyp'],0.8746637977407208,2.005143579295174,0.0012523462236678031,kamalahq
316,"['fypage', 'fypviral', 'foryoupage']",['fyp'],0.8738636363636364,2.0033092305410527,0.0011845685682663476,kamalahq
317,"['blowup', 'foryou', 'foryoupage', 'viral']",['fyp'],0.873598369011213,2.0027011121647322,0.0006600619395346293,kamalahq
318,"['viralvideo', 'fypviral', 'foryoupage']",['fyp'],0.8735511064278187,2.0025927639446746,0.0006384963219068935,kamalahq
319,"['meme', 'foryou', 'viral']",['fyp'],0.8732758620689656,2.001961773545487,0.0007802132377463005,kamalahq
320,"['blowthisup', 'funny', 'viral']",['fyp'],0.8732737611697806,2.0019569572897753,0.0008279656767791442,kamalahq
321,"['dontflop', 'edit']",['fyp'],0.8730569948186528,2.0014600261737354,0.0005191152243247843,kamalahq
322,"['trending', 'xyzbca']",['fyp'],0.8729736269053956,2.0012689074416934,0.0027788838714596763,kamalahq
323,"['blowthisup', 'trending', 'viral']",['fyp'],0.872852233676976,2.0009906166822446,0.0013694167193612264,kamalahq
324,"['fy', 'relatable', 'viral']",['fyp'],0.8726851851851852,2.0006076624413005,0.000580731274689744,kamalahq
325,"['vsp', 'edit', 'viral']",['fyp'],0.872651356993737,2.000530112208792,0.0006438877263138274,kamalahq
326,"['fyppppppppppppppppppppppp', 'fypviral', 'foryou']",['fyp'],0.8726114649681529,2.000438660797208,0.0006331049174999596,kamalahq
327,"['blowup', 'edit', 'viral']",['fyp'],0.87243947858473,2.000044386570542,0.0007216779898995889,kamalahq
328,"['xyzbca', 'foryoupage', 'viral']",['fyp'],0.8724198506807203,1.9999993901207043,0.0030600071012498046,kamalahq
329,"['fypage', 'fyppppppppppppppppppppppp', 'viral']",['fyp'],0.8723235527359239,1.9997786296339817,0.000847220692518194,kamalahq
330,"['real', 'relatable', 'foryoupage']",['fyp'],0.8709829867674859,1.9967054176739367,0.001419479760282756,kamalahq
331,"['joke', 'viral']",['fyp'],0.8709677419354839,1.996670469300533,0.0005198854249543463,kamalahq
332,"['vsp', 'viral']",['fyp'],0.8709476309226932,1.9966243653366162,0.0010759702794981064,kamalahq
333,"['vsp', 'foryoupage']",['fyp'],0.8707256046705588,1.9961153760368966,0.0008040894572627224,kamalahq
334,"['fypage', 'fyppppppppppppppppppppppp', 'fypviral']",['fyp'],0.8706998813760379,1.9960564060658288,0.001130654524197008,kamalahq
335,"['foryourpage', 'viral']",['fyp'],0.8706683168316832,1.9959840451842994,0.0010836722857937265,kamalahq
336,"['capcut', 'foryou', 'viral']",['fyp'],0.8705882352941177,1.9958004603814479,0.0006269433124634636,kamalahq
337,"['blowup', 'xyzbca', 'viral']",['fyp'],0.8705738705738706,1.9957675296409207,0.0005491530488777022,kamalahq
338,"['trending', 'edit', 'viral']",['fyp'],0.8704681450193594,1.995525156608742,0.0019047061569068126,kamalahq
339,"['real', 'trending', 'relatable']",['fyp'],0.8703208556149733,1.9951874995520924,0.0005014006098448585,kamalahq
340,['leeknow'],['straykids'],0.8702380952380953,178.58146736962524,0.0005630166602098181,kamalahq
341,"['summer', 'viral']",['fyp'],0.8702101359703337,1.9949336777006286,0.0005422212432116442,kamalahq
342,"['blowthisup', 'relatable', 'viral']",['fyp'],0.8699551569506726,1.9943491450545432,0.0013447702992152426,kamalahq
343,"['trending', 'relatable', 'viral']",['fyp'],0.8698857353483229,1.994189997870705,0.0018176734857663073,kamalahq
344,"['edit', 'foryoupage', 'viral']",['fyp'],0.869309838472834,1.9928697695438833,0.0031917114089049054,kamalahq
345,"['fypviral', 'trending', 'foryou']",['fyp'],0.8685446009389671,1.9911154827749187,0.000569948465875876,kamalahq
346,"['blowup', 'foryou', 'foryoupage']",['fyp'],0.868503937007874,1.991022261790409,0.00084953129440688,kamalahq
347,"['dontletthisflop', 'foryou']",['fyp'],0.8682983682983683,1.99055100097107,0.0005737994690236859,kamalahq
348,['jinx'],['arcane'],0.8680939226519337,309.8133671512184,0.0009681421913594272,kamalahq
349,"['trending', 'foryou', 'foryoupage']",['fyp'],0.868090728914336,1.9900749931852482,0.0030361308817333827,kamalahq
350,"['editor', 'foryoupage']",['fyp'],0.8676844783715013,1.989143674580712,0.0005252768293612804,kamalahq
351,"['trending', 'funny', 'viral']",['fyp'],0.8675078864353313,1.9887388422464125,0.0014826362119068396,kamalahq
352,"['dontletthisflop', 'foryoupage']",['fyp'],0.8673765730880929,1.9884378098774373,0.0006900997640875471,kamalahq
353,"['abcxyz', 'viral']",['fyp'],0.8673170731707317,1.9883014078935282,0.0006847083596806132,kamalahq
354,['megan'],['katseye'],0.8668146503884573,90.88589759527648,0.0006015266916879178,kamalahq
355,"['dontflop', 'viral']",['fyp'],0.8665469778575703,1.9865359847942532,0.001115250511605768,kamalahq
356,"['xyzbca', 'viral']",['fyp'],0.8665378421900161,1.986515041518464,0.010361509069497513,kamalahq
357,"['goviral', 'viral']",['fyp'],0.8661466458658347,1.9856182343112807,0.002138076947664097,kamalahq
358,"['aftereffects', 'edit', 'foryou']",['fyp'],0.8660624370594159,1.9854251878539484,0.0006623725414233154,kamalahq
359,"['xyzbca', 'foryou']",['fyp'],0.8655181280534842,1.9841773738810644,0.005184990638211348,kamalahq
360,"['funny', 'relatable', 'viral']",['fyp'],0.8653179190751445,1.9837184001034005,0.002305980684908612,kamalahq
361,"['edit', 'foryou', 'viral']",['fyp'],0.8651769087523278,1.9833951376748644,0.003578352124945027,kamalahq
362,"['sundaykalogeras', 'demitrakalogeras', 'kalogerassisters']",['elianakalogeras'],0.8650693568726355,664.9935141487423,0.0005283576318795283,kamalahq
363,"['edits', 'edit', 'foryoupage']",['fyp'],0.864986498649865,1.9829586275604953,0.0007401628050090768,kamalahq
364,"['xyzbca', 'edit']",['fyp'],0.864871861247735,1.9826958243537982,0.002573240303366624,kamalahq
365,"['disney', 'viral']",['fyp'],0.8647125140924464,1.9823305252227137,0.0005907438828740498,kamalahq
366,"['real', 'trending', 'viral']",['fyp'],0.8645569620253165,1.98197392623067,0.0005260470299908424,kamalahq
367,"['dontletthisflop', 'edit']",['fyp'],0.8645418326693227,1.981939242582955,0.0005014006098448585,kamalahq
368,"['zyxcba', 'viral']",['fyp'],0.8644781144781145,1.9817931703180283,0.0007909960465601685,kamalahq
369,['danielaavanzini'],['katseye'],0.8641826923076923,90.60993563213214,0.0005537742526550741,kamalahq
370,"['4u', 'foryoupage']",['fyp'],0.8639523336643495,1.9805878317347227,0.0006700745477189353,kamalahq
371,"['4u', 'viral']",['fyp'],0.863905325443787,1.9804800666347167,0.0007871450434123585,kamalahq
372,"['viraltiktok', 'foryou', 'foryoupage']",['fyp'],0.8633257403189066,1.9791513830938972,0.0005838120772079919,kamalahq
373,"['edits', 'edit', 'viral']",['fyp'],0.8631875881523272,1.978834672912799,0.0009427255705838814,kamalahq
374,"['dontflop', 'foryoupage']",['fyp'],0.8631221719457014,1.9786847079925218,0.0005876630803558019,kamalahq
375,"['fyppppppppppppppppppppppp', 'fypviral', 'foryoupage']",['fyp'],0.8625954198473282,1.9774771427649893,0.0008703267114050539,kamalahq
376,"['trending', 'xyzbca', 'relatable']",['fyp'],0.8619489559164734,1.9759951413336418,0.000572259067764562,kamalahq
377,"['relatable', 'foryou', 'foryoupage']",['fyp'],0.861893268972915,1.9758674804911385,0.0024754248234122507,kamalahq
378,"['fyppppppppppppppppppppppp', 'foryou', 'viral']",['fyp'],0.8616010854816825,1.9751976575798276,0.000978154799543733,kamalahq
379,"['videostar', 'vsp']",['fyp'],0.8606492478226445,1.9730155949684778,0.0008372080843338882,kamalahq
380,"['meme', 'xyzbca']",['fyp'],0.860381861575179,1.9724026190814203,0.0005553146539141981,kamalahq
381,"['billieeilish', 'foryou', 'foryoupage']",['fyp'],0.8598047914818101,1.971079701183697,0.0007463244100455727,kamalahq
382,"['blowthisup', 'foryoupage', 'viral']",['fyp'],0.8597053171044202,1.9708516588094236,0.0020672184897443935,kamalahq
383,"['trend', 'foryoupage']",['fyp'],0.8595094664371773,1.9704026763444613,0.0030769515151001683,kamalahq
384,"['xyzbca', 'relatable', 'viral']",['fyp'],0.859469696969697,1.9703115058940825,0.0017475852284761658,kamalahq
385,"['roblox', 'foryoupage', 'viral']",['fyp'],0.8594327990135635,1.9702269183073762,0.0005368298388047102,kamalahq
386,['bangchan'],['straykids'],0.8589385474860335,176.26268837199444,0.0009473467743612533,kamalahq
387,"['fy', 'foryoupage']",['fyp'],0.8588588588588588,1.9689111757111029,0.003964992840985148,kamalahq
388,"['blowup', 'edit']",['fyp'],0.8588362068965517,1.9688592466877501,0.0012276998035218195,kamalahq
389,"['tiktok', 'funny', 'viral']",['fyp'],0.8588110403397028,1.9688015530230427,0.0006230923093156536,kamalahq
390,"['dontletthisflop', 'viral']",['fyp'],0.8585172608941709,1.9681280714287905,0.0011683943550455458,kamalahq
391,"['viralvideo', 'viral']",['fyp'],0.8584973423358713,1.9680824086616948,0.004602718962262479,kamalahq
392,"['blowup', 'foryou', 'viral']",['fyp'],0.8583283935981031,1.9676950981572003,0.001115250511605768,kamalahq
393,"['videostar', 'viral']",['fyp'],0.8581132075471698,1.9672017898374812,0.0008757181158119879,kamalahq
394,"['fypage', 'fypviral', 'viral']",['fyp'],0.8580610605249063,1.9670822441707447,0.0012338614085583154,kamalahq
395,"['school', 'relatable', 'viral']",['fyp'],0.8579831932773109,1.966903735568975,0.0007863748427827965,kamalahq
396,"['viralvideo', 'fy']",['fyp'],0.8577549271636675,1.9663804415520911,0.0007709708301915566,kamalahq
397,"['tiktok', 'trending']",['fyp'],0.8577055637616937,1.966267277261108,0.0013416894966969946,kamalahq
398,"['fypage', 'foryoupage']",['fyp'],0.8576342442193771,1.9661037791001874,0.0034566604254742317,kamalahq
399,"['xyzbca', 'relatable', 'foryoupage', 'viral']",['fyp'],0.8574401664932362,1.9656588610557217,0.0006346453187590836,kamalahq
400,"['fyppppppppppppppppppppppp', 'foryoupage', 'viral']",['fyp'],0.8573816155988858,1.9655246346819175,0.0011853387688959096,kamalahq
401,"['art', 'viral']",['fyp'],0.8573281452658884,1.965402055360389,0.0005091026161404785,kamalahq
402,"['strangerthingsedit', 'viral']",['fyp'],0.8573113207547169,1.965363485614348,0.0005599358576915701,kamalahq
403,"['song', 'foryoupage']",['fyp'],0.8569794050343249,1.9646025776205218,0.000576880271541934,kamalahq
404,"['fypviral', 'trending', 'foryoupage']",['fyp'],0.8566978193146417,1.963957049819666,0.000847220692518194,kamalahq
405,"['tiktok', 'foryoupage']",['fyp'],0.8563101136694841,1.9630682449016477,0.00226284944965314,kamalahq
406,"['famous', 'foryoupage']",['fyp'],0.8560700876095119,1.9625179915194224,0.0005268172306204043,kamalahq
407,"['meme', 'funny', 'viral']",['fyp'],0.8559754851889684,1.9623011179771215,0.001290856255145903,kamalahq
408,"['aftereffects', 'edit', 'foryoupage']",['fyp'],0.8558352402745996,1.96197961022717,0.000576110070912372,kamalahq
409,"['viralvideo', 'trend']",['fyp'],0.8556053811659193,1.9614526643113757,0.0007347714006021429,kamalahq
410,"['meme', 'funny', 'foryou']",['fyp'],0.8555133079847909,1.9612415889834132,0.0006931805666057951,kamalahq
411,"['editor', 'edit', 'viral']",['fyp'],0.8554913294797688,1.9611912038430412,0.000569948465875876,kamalahq
412,"['music', 'viral']",['fyp'],0.8553994082840237,1.9609804769375427,0.0017814740561768936,kamalahq
413,"['sad', 'foryou']",['fyp'],0.8549107142857143,1.959860158895935,0.0005899736822444878,kamalahq
414,"['edits', 'foryoupage', 'viral']",['fyp'],0.8548212351029253,1.9596550302404294,0.0006076882967244137,kamalahq
415,"['goviral', 'blowup']",['fyp'],0.8545797922568461,1.9591015289135962,0.0006970315697536052,kamalahq
416,['felix'],['straykids'],0.8543307086614174,175.31711425474376,0.0008356676830747642,kamalahq
417,['fnafedit'],['fnaf'],0.8535262206148282,153.04334544622708,0.0007270693943065229,kamalahq
418,"['fypage', 'viralvideo']",['fyp'],0.8533190578158458,1.9562113286148097,0.0012276998035218195,kamalahq
419,"['videostar', 'foryou']",['fyp'],0.8532110091743119,1.9559636299671888,0.000573029268394124,kamalahq
420,"['fypage', 'blowthisup', 'viral']",['fyp'],0.8531889290012034,1.9559130117554224,0.0005460722463594542,kamalahq
421,"['real', 'xyzbca', 'viral']",['fyp'],0.8530682800345721,1.9556364271964022,0.0007601880213776886,kamalahq
422,"['viralvideo', 'funny']",['fyp'],0.8530612244897959,1.955620252546962,0.0011268035210491982,kamalahq
423,"['fypviral', 'edit', 'viral']",['fyp'],0.8528761061946902,1.9551958737607358,0.0005938246853922979,kamalahq
424,"['videostar', 'foryoupage']",['fyp'],0.8526912181303116,1.9547720227723504,0.0006954911684944811,kamalahq
425,"['blowthisup', 'xyzbca']",['fyp'],0.8526002971768202,1.954563588895714,0.0022097056062133627,kamalahq
426,"['xybca', 'foryoupage', 'viral']",['fyp'],0.8524150268336315,1.9541388615432864,0.0007340011999725809,kamalahq
427,"['fyppppppppppppppppppppppp', 'fypviral', 'viral']",['fyp'],0.8519021739130435,1.9529631598125232,0.0009658315894707412,kamalahq
428,"['funny', 'relatable', 'foryou', 'viral']",['fyp'],0.8516355140186916,1.9523518490707317,0.0005614762589506941,kamalahq
429,"['gacha', 'viral']",['fyp'],0.85125,1.9514680683983125,0.0005245066287317184,kamalahq
430,['deadbydaylight'],['dbd'],0.8512261580381472,556.7760948256338,0.0012030533833758356,kamalahq
431,"['school', 'xyzbca']",['fyp'],0.8511777301927195,1.9513023917801426,0.0006123095005017857,kamalahq
432,"['anime', 'foryoupage']",['fyp'],0.8511769172361427,1.9513005280987323,0.0008633949057389959,kamalahq
433,"['xybca', 'trending']",['fyp'],0.851037851037851,1.950981722524154,0.0005368298388047102,kamalahq
434,"['fypage', 'xyzbca']",['fyp'],0.8510362694300518,1.9509780967301842,0.0010120436272444608,kamalahq
435,"['blowup', 'relatable', 'viral']",['fyp'],0.8508403361344538,1.950528924841907,0.0006238625099452156,kamalahq
436,"['viraltiktok', 'viralvideo']",['fyp'],0.8506224066390041,1.9500293272483307,0.0012631290324816712,kamalahq
437,"['fypage', 'trending', 'viral']",['fyp'],0.8504901960784313,1.9497262380415608,0.0008017788553740364,kamalahq
438,"['anime', 'viral']",['fyp'],0.8502202643171806,1.949107426631602,0.0013378384935491846,kamalahq
439,"['viralvideo', 'real']",['fyp'],0.8501664816870145,1.9489841313770897,0.0005899736822444878,kamalahq
440,"['floptok', 'viral']",['fyp'],0.8500496524329693,1.948716303407957,0.0006592917389050673,kamalahq
441,"['xybca', 'foryou', 'foryoupage']",['fyp'],0.8496168582375478,1.9477241341832252,0.0006831679584214892,kamalahq
442,"['basketball', 'viral']",['fyp'],0.8489646772228989,1.9462290264887725,0.0005368298388047102,kamalahq
443,"['blowthisup', 'fypviral', 'viral']",['fyp'],0.8488372093023255,1.9459368096585297,0.0006184711055382817,kamalahq
444,"['netflix', 'viral']",['fyp'],0.8487690504103166,1.9457805572046878,0.000557625255802884,kamalahq
445,"['tiktok', 'trend']",['fyp'],0.8483033932135728,1.9447130504202352,0.0006546705351276954,kamalahq
446,"['blowthisup', 'fy']",['fyp'],0.8482238966630786,1.9445308066847435,0.0006069180960948517,kamalahq
447,"['blowthisup', 'trend']",['fyp'],0.8476702508960573,1.9432615884344693,0.0007286097955656469,kamalahq
448,"['trending', 'funny', 'relatable']",['fyp'],0.8474426807760141,1.9427398899644712,0.0007401628050090768,kamalahq
449,"['trending', 'edit', 'foryou', 'foryoupage', 'fyp']",['viral'],0.8474358974358974,6.030911061732975,0.0005091026161404785,kamalahq
450,"['foryoupageofficiall', 'foryoupage']",['fyp'],0.8471824259789876,1.9421432627385744,0.0006831679584214892,kamalahq
451,"['trending', 'edit', 'foryou', 'foryoupage']",['viral'],0.8470873786407767,6.028430772824899,0.0005376000394342722,kamalahq
452,"['xybca', 'viral']",['fyp'],0.8467785598267461,1.941217410286291,0.002409187569269919,kamalahq
453,"['trending', 'viral']",['fyp'],0.8465378079864061,1.9406654930718046,0.012278538436477318,kamalahq
454,"['blowthisup', 'viral']",['fyp'],0.8465302926495057,1.9406482643611034,0.006661465245081691,kamalahq
455,"['repost', 'relatable', 'viral']",['fyp'],0.8464773922187171,1.9405269915252872,0.0006200115067974056,kamalahq
456,"['trend', 'foryou']",['fyp'],0.8460671624971828,1.9395865507590233,0.0028913331633757277,kamalahq
457,"['real', 'viral']",['fyp'],0.8458509142053446,1.9390908072801771,0.004631986586185835,kamalahq
458,"['blowthisup', 'foryou']",['fyp'],0.8455029013539652,1.9382929970401075,0.0026933916015782953,kamalahq
459,"['viralvideo', 'blowthisup', 'foryoupage']",['fyp'],0.8454545454545455,1.9381821424220325,0.0005014006098448585,kamalahq
460,"['goviral', 'fy']",['fyp'],0.845360824742268,1.9379672901725677,0.0005052516129926684,kamalahq
461,"['skz', 'fyp']",['straykids'],0.8452508004268944,173.45382724745753,0.0012199977972261996,kamalahq
462,"['fy', 'xyzbca']",['fyp'],0.8451296426068675,1.937437311253075,0.0009288619592517655,kamalahq
463,"['makemefamous', 'viral']",['fyp'],0.8447368421052631,1.9365368265116572,0.0017306408146258018,kamalahq
464,"['trending', 'relatable', 'foryou']",['fyp'],0.8447111777944486,1.9364779917591732,0.0008672459088868059,kamalahq
465,"['fypage', 'foryou']",['fyp'],0.8444018731375054,1.9357689190291507,0.0030553858974724326,kamalahq
466,"['foryou', 'foryoupage']",['fyp'],0.843943778420835,1.9347187490298743,0.02201310419351137,kamalahq
